PlotObservationID	GIVD_ID	Dataset	Continent	Country	Biome	Date_of_recording	Latitude	Longitude	Location_uncertainty	Releve_area	Plant_recorded	Elevation	Aspect	Slope	is_forest	ESY	Naturalness	Forest	Shrubland	Grassland	Wetland	Sparse_vegetation	Cover_total	Cover_tree_layer	Cover_shrub_layer	Cover_herb_layer	Cover_moss_layer	Cover_lichen_layer	Cover_algae_layer	Cover_litter_layer	Cover_bare_rocks	Cover_cryptogams	Cover_bare_soil	Height_trees_highest	Height_trees_lowest	Height_shrubs_highest	Height_shrubs_lowest	Height_herbs_average	Height_herbs_lowest	Height_herbs_highest	SoilClim_PC1	SoilClim_PC2	Resample_1	Resample_2	Resample_3	Resample_1_consensus
1006217	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1948-06-11	44.939243	21.071228	10	25	Not specified	80	315	10	FALSE	E11d	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.017	-0.067	TRUE	FALSE	FALSE	TRUE
1006228	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1986-01-01	46.144956	19.632528	10	NA	Not specified	120	NA	NA	FALSE	E11a!	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.101	-0.65	FALSE	FALSE	TRUE	FALSE
1006235	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1986-01-01	46.153944	19.679846	10	NA	Not specified	120	NA	NA	FALSE	E11a	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.013	-0.993	TRUE	FALSE	FALSE	TRUE
1006237	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1986-01-01	46.16265	19.640943	10	NA	Not specified	120	NA	NA	FALSE	E11a!	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.101	-0.65	TRUE	FALSE	FALSE	TRUE
1006251	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1952-06-01	44.815699	21.34381	10	25	Not specified	NA	360	20	FALSE	E11a!	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.123	0.495	FALSE	FALSE	TRUE	FALSE
1006268	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1952-06-01	44.738317	21.543333	10	25	Not specified	NA	360	10	FALSE	E12a	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05	-0.015	FALSE	TRUE	FALSE	FALSE
1006312	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1986-01-01	43.211208	21.634326	10	400	Not specified	280	225	20	FALSE	E12b!	Natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.056	-0.125	FALSE	TRUE	FALSE	FALSE
1006315	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1986-01-01	43.211208	21.634326	10	400	Not specified	280	180	20	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.056	-0.125	TRUE	FALSE	TRUE	TRUE
1006356	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1973-01-01	43.18182	21.937959	10	NA	Not specified	280	NA	NA	FALSE	E19a	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.051	-0.09	FALSE	FALSE	TRUE	FALSE
1006411	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1983-01-01	42.268652	21.652437	10	900	Not specified	600	180	5	FALSE	?	Natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.486	0.078	FALSE	TRUE	FALSE	FALSE
1006434	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1969-01-01	42.248212	21.058979	10	100	Not specified	830	180	75	FALSE	E11h	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.032	1.589	FALSE	TRUE	FALSE	FALSE
1006466	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1969-01-01	42.200623	20.97369	10	100	Not specified	1300	180	25	FALSE	E11h	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.127	1.797	FALSE	TRUE	FALSE	FALSE
1006530	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1978-01-01	43.357522	22.687925	10	100	Not specified	1250	180	10	FALSE	E12a	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.199	0.755	FALSE	FALSE	TRUE	FALSE
1006540	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1978-01-01	43.347629	22.664711	10	100	Not specified	1300	225	10	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.433	1.126	FALSE	FALSE	TRUE	FALSE
1006578	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1992-01-01	43.721476	19.657959	10	100	Not specified	980	158	50	FALSE	E11j	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.865	1.953	FALSE	FALSE	TRUE	FALSE
1006592	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1992-01-01	42.252792	20.86922	10	25	Not specified	1700	180	20	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.918	1.869	FALSE	TRUE	FALSE	FALSE
1006619	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1992-01-01	43.436819	20.437099	10	NA	Not specified	1200	180	5	FALSE	E22	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.143	2.061	TRUE	FALSE	FALSE	TRUE
1006701	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2005-01-01	43.389378	22.634747	10	NA	Not specified	1800	NA	NA	FALSE	?	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.932	2.11	TRUE	FALSE	FALSE	TRUE
1006702	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2005-01-01	43.389378	22.634747	10	NA	Not specified	1800	NA	NA	NA	?	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.932	2.11	TRUE	FALSE	FALSE	TRUE
1006868	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1978-01-01	43.250293	22.775451	10	100	Not specified	920	270	7	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.32	0.806	FALSE	FALSE	TRUE	FALSE
1006880	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1978-01-01	43.376177	22.716632	10	100	Not specified	1270	180	5	FALSE	E22	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.073	2.129	TRUE	FALSE	FALSE	TRUE
1006890	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1978-01-01	43.305783	22.832895	10	100	Not specified	1930	225	10	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.085	2.293	TRUE	FALSE	TRUE	TRUE
1006891	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1978-01-01	43.376177	22.716632	10	100	Not specified	1370	360	5	NA	?	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.073	2.129	FALSE	TRUE	TRUE	TRUE
1006899	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1978-01-01	43.331429	22.794746	10	100	Not specified	1700	225	5	FALSE	E17	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.085	2.293	TRUE	FALSE	FALSE	TRUE
1006900	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1978-01-01	43.331429	22.794746	10	100	Not specified	1700	360	5	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.085	2.293	FALSE	FALSE	TRUE	TRUE
1006925	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1968-01-01	43.519963	20.612662	10	25	Not specified	370	225	NA	FALSE	E12a	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.398	0.491	FALSE	FALSE	TRUE	FALSE
1006928	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1968-01-01	43.491467	20.631419	10	25	Not specified	350	203	NA	FALSE	E12a	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.501	1.056	FALSE	TRUE	FALSE	FALSE
1006959	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1992-01-01	43.473987	20.461673	10	NA	Not specified	1500	NA	NA	FALSE	E22	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.476	2.596	FALSE	TRUE	FALSE	FALSE
1006972	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1956-07-26	42.157178	20.952285	10	NA	Not specified	1700	225	18	FALSE	E21	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.919	2.752	FALSE	TRUE	FALSE	FALSE
1006987	EU-RS-002	Serbia_grasslands	Europe	Serbia	Alpine	1956-07-28	42.171086	21.035107	10	NA	Not specified	2060	338	25	FALSE	E43b	Natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.404	2.115	FALSE	TRUE	FALSE	FALSE
1007002	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	NA	43.275268	20.362664	10	400	Not specified	1620	180	5	FALSE	E17	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.434	2.374	FALSE	FALSE	TRUE	FALSE
1007017	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	NA	43.330854	20.285909	10	400	Not specified	1750	225	5	FALSE	E17	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.08	1.814	FALSE	TRUE	FALSE	FALSE
1007034	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1956-01-01	44.106272	19.958562	10	25	Not specified	930	NA	NA	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.938	2.228	FALSE	FALSE	TRUE	FALSE
1007118	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1950-07-01	43.144848	22.214046	10	50	Not specified	1680	NA	0	FALSE	E22	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.608	1.804	FALSE	FALSE	TRUE	FALSE
1007122	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1950-07-01	43.164959	22.241589	10	50	Not specified	1680	NA	0	FALSE	E22	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.608	1.804	FALSE	FALSE	TRUE	FALSE
1007148	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1951-01-01	43.732237	19.6797	10	16	Not specified	930	NA	NA	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.818	2.012	FALSE	FALSE	TRUE	FALSE
1007177	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1986-01-01	45.265596	20.174958	10	NA	Not specified	NA	NA	NA	FALSE	E22	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.248	0.212	FALSE	FALSE	TRUE	FALSE
1007242	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1977-01-01	42.721536	22.333398	10	20	Not specified	1200	NA	5	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.247	0.5	FALSE	TRUE	FALSE	FALSE
1007249	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1977-01-01	42.707923	22.10841	10	NA	Not specified	380	NA	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.286	-0.074	FALSE	FALSE	TRUE	FALSE
1007257	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1977-01-01	42.684178	22.153417	10	NA	Not specified	500	NA	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.242	-0.331	FALSE	FALSE	TRUE	FALSE
1007327	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1977-01-01	42.952142	22.120186	10	NA	Not specified	1200	360	40	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.134	0.025	FALSE	FALSE	TRUE	FALSE
1007379	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1984-01-01	45.168	19.546508	10	25	Not specified	NA	225	40	FALSE	E12b	Natural	FALSE	FALSE	TRUE	FALSE	FALSE	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.271	0.446	TRUE	FALSE	FALSE	TRUE
1007411	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1965-01-01	45.181249	20.011051	10	50	Not specified	NA	NA	NA	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.093	-0.049	FALSE	TRUE	FALSE	FALSE
1007435	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1978-01-01	42.983263	22.055829	10	NA	Not specified	260	NA	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071	-0.313	FALSE	FALSE	TRUE	FALSE
1007457	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1994-01-01	42.711993	22.37172	10	NA	Not specified	1300	90	10	FALSE	E34a	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.247	0.5	FALSE	FALSE	TRUE	FALSE
1007568	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1959-06-01	43.933339	21.350619	10	100	Not specified	NA	NA	NA	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.053	0.017	FALSE	TRUE	FALSE	FALSE
1007572	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1959-06-01	43.892104	21.388931	10	100	Not specified	NA	NA	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.079	0.258	FALSE	FALSE	TRUE	TRUE
1007575	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1957-06-01	44.706812	21.029277	10	100	Not specified	NA	NA	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.045	0.171	FALSE	FALSE	TRUE	FALSE
1007594	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1959-06-01	44.268741	20.864477	10	100	Not specified	NA	NA	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.143	0.132	TRUE	FALSE	FALSE	TRUE
1007596	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1959-06-01	44.046808	20.997182	10	100	Not specified	NA	NA	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.223	0.191	FALSE	FALSE	TRUE	FALSE
1007629	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2002-01-01	42.640119	22.333804	10	100	Not specified	1600	45	10	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.444	1.234	TRUE	FALSE	FALSE	TRUE
1007665	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1949-06-19	44.964001	21.045958	10	25	Not specified	NA	NA	NA	FALSE	E12b!	Natural	FALSE	FALSE	TRUE	FALSE	FALSE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.028	0.061	FALSE	FALSE	TRUE	FALSE
1007672	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1950-07-07	44.964001	21.045958	10	25	Not specified	NA	NA	NA	FALSE	E12a	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.028	0.061	FALSE	TRUE	FALSE	FALSE
1007692	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1948-06-24	44.80872	21.250616	10	40	Not specified	NA	NA	NA	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.032	-0.002	TRUE	FALSE	FALSE	TRUE
1007708	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	42.632686	22.042047	10	NA	Not specified	390	360	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.23	-0.296	FALSE	FALSE	TRUE	FALSE
1007727	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	42.609962	22.034713	10	NA	Not specified	390	360	5	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.256	-0.338	FALSE	FALSE	TRUE	TRUE
1007730	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	42.609962	22.034713	10	NA	Not specified	390	360	5	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.256	-0.338	FALSE	FALSE	TRUE	FALSE
1007731	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	43.134288	21.897748	10	NA	Not specified	220	360	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.118	-0.232	TRUE	FALSE	FALSE	TRUE
1007807	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	42.720009	21.987355	10	NA	Not specified	900	360	10	FALSE	E12a	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.064	0.717	FALSE	FALSE	TRUE	TRUE
1007832	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	43.067361	21.934182	10	NA	Not specified	230	180	20	FALSE	E19a	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.086	-0.258	FALSE	TRUE	FALSE	FALSE
1007836	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	43.032295	21.641425	10	NA	Not specified	350	360	10	FALSE	E19a	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.252	0.214	TRUE	FALSE	FALSE	TRUE
1007876	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	45.310334	20.065126	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.208	0.035	TRUE	FALSE	FALSE	TRUE
1007997	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2007-01-01	44.562988	20.884905	10	100	Not specified	120	135	10	FALSE	E12b	Natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.157	0.255	FALSE	FALSE	TRUE	FALSE
1008015	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2007-01-01	44.113661	20.183175	10	100	Not specified	700	180	45	TRUE	?	Natural	TRUE	FALSE	FALSE	FALSE	FALSE	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.774	1.601	FALSE	FALSE	TRUE	FALSE
1008031	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1993-01-01	42.507096	21.65229	10	NA	Not specified	620	225	15	FALSE	E1A	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.323	-0.135	FALSE	FALSE	TRUE	FALSE
1008040	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.372556	20.663633	10	9	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.343	0.205	FALSE	TRUE	FALSE	FALSE
1008061	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.360262	20.726544	10	25	Not specified	NA	NA	NA	FALSE	C35c	Natural	FALSE	FALSE	FALSE	TRUE	TRUE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.157	0.002	FALSE	TRUE	FALSE	FALSE
1008067	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.345272	20.692496	10	25	Not specified	NA	NA	NA	FALSE	?	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.128	-0.123	FALSE	TRUE	FALSE	FALSE
